ADC Channels: 512,Number of Acquisitions: 1,Preset Time: 15
0,1
1,1
2,0
3,2
4,0
5,3
6,2
7,5
8,1
9,3
10,6
11,1
12,4
13,2
14,4
15,5
16,3
17,3
18,0
19,2
20,4
21,6
22,4
23,2
24,2
25,2
26,1
27,0
28,5
29,5
30,2
31,1
32,4
33,3
34,1
35,1
36,1
37,0
38,4
39,2
40,2
41,3
42,1
43,2
44,3
45,1
46,2
47,4
48,5
49,2
50,1
51,1
52,2
53,4
54,3
55,5
56,1
57,4
58,2
59,3
60,3
61,1
62,3
63,3
64,4
65,2
66,1
67,3
68,3
69,2
70,2
71,0
72,1
73,2
74,2
75,1
76,3
77,3
78,1
79,6
80,3
81,1
82,2
83,1
84,3
85,4
86,1
87,1
88,0
89,3
90,2
91,2
92,2
93,1
94,3
95,0
96,2
97,4
98,7
99,1
100,1
101,2
102,0
103,4
104,2
105,2
106,4
107,4
108,3
109,3
110,3
111,3
112,1
113,1
114,3
115,3
116,1
117,3
118,3
119,1
120,0
121,2
122,2
123,2
124,4
125,2
126,1
127,3
128,2
129,3
130,2
131,4
132,4
133,2
134,0
135,6
136,3
137,1
138,2
139,4
140,4
141,5
142,4
143,4
144,2
145,2
146,3
147,3
148,5
149,4
150,1
151,4
152,2
153,2
154,2
155,3
156,1
157,2
158,1
159,3
160,3
161,3
162,6
163,4
164,2
165,0
166,2
167,2
168,1
169,2
170,3
171,3
172,4
173,3
174,1
175,2
176,3
177,3
178,2
179,5
180,3
181,0
182,2
183,3
184,2
185,2
186,3
187,2
188,4
189,4
190,4
191,1
192,3
193,4
194,1
195,0
196,3
197,1
198,1
199,1
200,3
201,2
202,2
203,4
204,5
205,1
206,1
207,4
208,2
209,0
210,2
211,2
212,1
213,3
214,3
215,1
216,3
217,3
218,1
219,1
220,3
221,1
222,4
223,0
224,1
225,2
226,2
227,0
228,2
229,1
230,4
231,5
232,2
233,3
234,4
235,3
236,1
237,4
238,1
239,2
240,4
241,2
242,2
243,2
244,3
245,1
246,1
247,4
248,4
249,2
250,2
251,2
252,1
253,2
254,6
255,0
256,5
257,5
258,2
259,4
260,2
261,0
262,2
263,2
264,2
265,1
266,3
267,3
268,3
269,5
270,2
271,0
272,2
273,1
274,0
275,1
276,2
277,1
278,1
279,3
280,1
281,2
282,4
283,4
284,4
285,4
286,2
287,2
288,1
289,5
290,3
291,1
292,6
293,1
294,0
295,0
296,1
297,2
298,3
299,4
300,1
301,2
302,3
303,1
304,3
305,3
306,4
307,2
308,2
309,3
310,2
311,1
312,4
313,5
314,3
315,3
316,1
317,4
318,1
319,0
320,3
321,1
322,2
323,4
324,2
325,2
326,4
327,5
328,3
329,2
330,4
331,1
332,0
333,0
334,2
335,1
336,1
337,1
338,3
339,1
340,2
341,2
342,2
343,2
344,1
345,0
346,1
347,1
348,5
349,1
350,3
351,3
352,2
353,2
354,2
355,1
356,1
357,2
358,3
359,5
360,2
361,3
362,1
363,2
364,2
365,2
366,2
367,1
368,3
369,4
370,2
371,1
372,2
373,2
374,3
375,1
376,2
377,4
378,0
379,4
380,0
381,2
382,3
383,0
384,3
385,3
386,3
387,1
388,2
389,1
390,4
391,2
392,4
393,2
394,1
395,1
396,2
397,3
398,3
399,1
400,3
401,4
402,3
403,1
404,3
405,2
406,3
407,2
408,2
409,1
410,0
411,6
412,0
413,4
414,3
415,2
416,2
417,1
418,2
419,1
420,3
421,1
422,3
423,1
424,0
425,0
426,2
427,1
428,0
429,2
430,0
431,0
432,4
433,3
434,0
435,1
436,3
437,4
438,1
439,5
440,2
441,4
442,5
443,1
444,5
445,5
446,4
447,4
448,4
449,0
450,0
451,1
452,5
453,2
454,2
455,3
456,1
457,2
458,1
459,0
460,1
461,3
462,5
463,3
464,1
465,4
466,1
467,2
468,3
469,3
470,1
471,2
472,2
473,2
474,0
475,1
476,1
477,3
478,4
479,0
480,2
481,3
482,1
483,2
484,3
485,1
486,3
487,2
488,2
489,3
490,1
491,2
492,3
493,3
494,2
495,2
496,1
497,3
498,1
499,5
500,1
501,3
502,0
503,3
504,0
505,3
506,0
507,2
508,5
509,2
510,2
511,4
