ADC Channels: 1024,Number of Acquisitions: 2,Preset Time: 5,Save Directory: C:\Users\nunot\OneDrive\FC\Mestrado\2º Ano\Tese\Multichannel\Multichannel-Analyzer\DataAcquisition,Threshold: 0,Live Time: 0,Date: 2023-03-01 16:26:16.494072
0,0
1,15
2,18
3,16
4,17
5,15
6,10
7,21
8,20
9,13
10,11
11,8
12,19
13,9
14,17
15,17
16,16
17,12
18,9
19,15
20,14
21,15
22,11
23,12
24,15
25,14
26,18
27,7
28,11
29,13
30,13
31,14
32,19
33,14
34,15
35,12
36,12
37,16
38,12
39,21
40,16
41,15
42,21
43,21
44,13
45,20
46,9
47,13
48,16
49,15
50,15
51,17
52,17
53,7
54,15
55,14
56,19
57,8
58,16
59,15
60,6
61,7
62,10
63,16
64,19
65,16
66,16
67,17
68,21
69,14
70,14
71,17
72,19
73,17
74,17
75,20
76,16
77,17
78,15
79,18
80,14
81,24
82,12
83,15
84,14
85,13
86,11
87,16
88,19
89,15
90,19
91,13
92,10
93,9
94,19
95,17
96,18
97,13
98,18
99,15
100,15
101,17
102,17
103,8
104,12
105,12
106,17
107,12
108,12
109,20
110,17
111,16
112,10
113,11
114,17
115,12
116,15
117,12
118,19
119,16
120,23
121,19
122,9
123,16
124,15
125,18
126,16
127,19
128,13
129,8
130,16
131,16
132,14
133,8
134,11
135,12
136,17
137,15
138,8
139,12
140,15
141,12
142,11
143,13
144,13
145,24
146,17
147,15
148,8
149,12
150,10
151,11
152,11
153,15
154,13
155,23
156,12
157,17
158,17
159,16
160,16
161,14
162,25
163,12
164,13
165,15
166,15
167,17
168,15
169,19
170,22
171,18
172,14
173,16
174,11
175,5
176,16
177,12
178,21
179,19
180,15
181,12
182,14
183,12
184,6
185,21
186,15
187,17
188,15
189,16
190,15
191,18
192,15
193,9
194,16
195,14
196,12
197,18
198,8
199,20
200,20
201,22
202,9
203,16
204,10
205,14
206,15
207,17
208,14
209,14
210,17
211,14
212,11
213,12
214,18
215,13
216,9
217,21
218,12
219,19
220,16
221,19
222,19
223,11
224,5
225,14
226,14
227,11
228,9
229,12
230,9
231,15
232,18
233,15
234,19
235,7
236,11
237,22
238,14
239,8
240,24
241,16
242,17
243,12
244,11
245,12
246,10
247,15
248,16
249,8
250,12
251,14
252,22
253,11
254,21
255,18
256,13
257,15
258,18
259,17
260,15
261,11
262,8
263,17
264,8
265,17
266,13
267,15
268,7
269,10
270,21
271,19
272,13
273,14
274,11
275,16
276,12
277,15
278,17
279,13
280,22
281,15
282,15
283,11
284,12
285,14
286,16
287,8
288,17
289,13
290,18
291,15
292,12
293,13
294,16
295,15
296,12
297,19
298,19
299,25
300,12
301,13
302,10
303,15
304,16
305,16
306,22
307,13
308,15
309,10
310,5
311,12
312,10
313,21
314,20
315,17
316,10
317,19
318,12
319,14
320,26
321,13
322,20
323,17
324,18
325,12
326,15
327,14
328,21
329,19
330,16
331,16
332,15
333,8
334,16
335,19
336,17
337,22
338,18
339,16
340,9
341,13
342,19
343,11
344,14
345,15
346,15
347,13
348,24
349,20
350,14
351,16
352,14
353,13
354,19
355,12
356,12
357,18
358,15
359,15
360,8
361,18
362,15
363,14
364,15
365,14
366,13
367,17
368,7
369,12
370,16
371,18
372,20
373,15
374,13
375,12
376,15
377,11
378,19
379,14
380,19
381,14
382,11
383,16
384,21
385,18
386,15
387,21
388,18
389,14
390,19
391,10
392,16
393,16
394,18
395,11
396,9
397,10
398,12
399,11
400,15
401,19
402,17
403,16
404,17
405,20
406,14
407,15
408,14
409,12
410,21
411,14
412,11
413,22
414,9
415,13
416,10
417,17
418,20
419,13
420,17
421,14
422,14
423,10
424,15
425,14
426,18
427,10
428,18
429,16
430,18
431,21
432,10
433,12
434,15
435,14
436,14
437,15
438,12
439,13
440,15
441,13
442,12
443,14
444,16
445,19
446,16
447,10
448,12
449,15
450,9
451,14
452,15
453,12
454,14
455,17
456,12
457,20
458,17
459,19
460,15
461,14
462,12
463,13
464,9
465,17
466,9
467,18
468,12
469,18
470,18
471,18
472,15
473,16
474,9
475,11
476,15
477,17
478,18
479,9
480,17
481,21
482,11
483,13
484,15
485,14
486,11
487,17
488,11
489,24
490,15
491,18
492,10
493,17
494,20
495,12
496,18
497,10
498,15
499,17
500,16
501,15
502,15
503,14
504,19
505,10
506,20
507,18
508,9
509,13
510,15
511,19
512,11
513,8
514,11
515,20
516,15
517,11
518,14
519,14
520,10
521,14
522,13
523,13
524,23
525,18
526,15
527,16
528,13
529,17
530,15
531,12
532,18
533,19
534,10
535,14
536,20
537,16
538,15
539,21
540,13
541,9
542,20
543,11
544,15
545,19
546,11
547,13
548,18
549,22
550,14
551,20
552,20
553,10
554,11
555,13
556,8
557,3
558,15
559,13
560,10
561,11
562,18
563,26
564,13
565,22
566,19
567,17
568,13
