ADC Channels: 1024,Number of Acquisitions: 2,Preset Time: 40,Save Directory: /Users/nunotaborda/Documents/GitHub/Multichannel-Analyzer/DataAcquisition,Threshold: 0,Live Time: 39.208051283963776,Date: 2023-02-23 08:48:45.689016
0,102
1,9
2,7
3,4
4,3
5,4
6,4
7,3
8,5
9,6
10,4
11,9
12,7
13,11
14,4
15,9
16,5
17,10
18,2
19,9
20,19
21,14
22,16
23,10
24,10
25,16
26,12
27,15
28,14
29,26
30,20
31,19
32,35
33,32
34,14
35,18
36,21
37,24
38,18
39,17
40,21
41,29
42,24
43,16
44,16
45,15
46,10
47,20
48,21
49,26
50,21
51,13
52,16
53,28
54,10
55,19
56,22
57,25
58,18
59,17
60,19
61,23
62,11
63,17
64,22
65,25
66,8
67,19
68,23
69,25
70,16
71,17
72,18
73,26
74,11
75,21
76,21
77,20
78,9
79,23
80,11
81,21
82,11
83,18
84,9
85,27
86,11
87,15
88,26
89,22
90,9
91,15
92,21
93,16
94,10
95,8
96,14
97,19
98,8
99,14
100,22
101,19
102,9
103,11
104,16
105,14
106,8
107,23
108,13
109,15
110,9
111,10
112,13
113,20
114,14
115,7
116,9
117,11
118,9
119,8
120,8
121,9
122,7
123,9
124,9
125,6
126,4
127,7
128,8
129,8
130,2
131,6
132,3
133,11
134,4
135,4
136,5
137,6
138,5
139,6
140,1
141,6
142,4
143,6
144,10
145,4
146,4
147,2
148,2
149,3
150,3
151,1
152,6
153,4
154,3
155,3
156,3
157,1
158,0
159,1
160,4
161,4
162,4
163,3
164,4
165,2
166,2
167,4
168,1
169,7
170,1
171,3
172,3
173,6
174,3
175,1
176,2
177,3
178,0
179,3
180,4
181,2
182,2
183,0
184,3
185,3
186,1
187,2
188,1
189,2
190,0
191,5
192,6
193,3
194,1
195,2
196,1
197,4
198,1
199,4
200,2
201,2
202,0
203,1
204,2
205,1
206,2
207,0
208,3
209,0
210,1
211,1
212,1
213,3
214,1
215,2
216,3
217,2
218,2
219,2
220,0
221,3
222,0
223,0
224,0
225,1
226,3
227,1
228,3
229,0
230,2
231,0
232,3
233,2
234,1
235,0
236,3
237,0
238,2
239,1
240,0
241,1
242,2
243,1
244,1
245,2
246,0
247,1
248,0
249,1
250,1
251,1
252,3
253,2
254,1
255,0
256,0
257,3
258,0
259,1
260,0
261,1
262,2
263,0
264,0
265,1
266,1
267,3
268,0
269,1
270,1
271,0
272,0
273,3
274,1
275,1
276,0
277,0
278,0
279,2
280,0
281,2
282,0
283,0
284,1
285,1
286,0
287,3
288,1
289,1
290,3
291,0
292,1
293,0
294,0
295,0
296,0
297,2
298,1
299,1
300,1
301,0
302,0
303,1
304,0
305,0
306,0
307,0
308,0
309,1
310,2
311,1
312,0
313,0
314,0
315,0
316,1
317,1
318,1
319,3
320,2
321,1
322,0
323,0
324,0
325,2
326,2
327,1
328,0
329,0
330,1
331,1
332,0
333,0
334,1
335,0
336,0
337,1
338,0
339,0
340,2
341,0
342,0
343,1
344,0
345,1
346,0
347,1
348,1
349,1
350,0
351,1
352,0
353,2
354,1
355,0
356,0
357,0
358,0
359,1
360,1
361,0
362,0
363,0
364,1
365,1
366,1
367,2
368,1
369,1
370,0
371,1
372,1
373,3
374,0
375,1
376,1
377,3
378,1
379,0
380,3
381,2
382,0
383,2
384,0
385,1
386,3
387,0
388,0
389,1
390,1
391,0
392,0
393,0
394,1
395,2
396,0
397,1
398,1
399,1
400,0
401,1
402,2
403,0
404,0
405,1
406,1
407,0
408,0
409,0
410,1
411,0
412,1
413,0
414,0
415,2
416,1
417,0
418,3
419,2
420,3
421,2
422,2
423,0
424,1
425,3
426,0
427,1
428,1
429,2
430,3
431,1
432,0
433,2
434,4
435,2
436,1
437,1
438,1
439,1
440,2
441,2
442,0
443,3
444,1
445,1
446,2
447,4
448,2
449,2
450,1
451,3
452,2
453,0
454,4
455,1
456,0
457,0
458,1
459,2
460,2
461,1
462,0
463,3
464,1
465,0
466,0
467,2
468,3
469,3
470,3
471,1
472,1
473,2
474,1
475,3
476,0
477,5
478,3
479,2
480,3
481,2
482,2
483,1
484,2
485,0
486,1
487,1
488,5
489,2
490,4
491,2
492,3
493,0
494,1
495,2
496,2
497,0
498,5
499,1
500,2
501,2
502,0
503,0
504,2
505,4
506,1
507,1
508,5
509,2
510,2
511,1
512,0
513,3
514,1
515,3
516,4
517,2
518,2
519,2
520,3
521,3
522,6
523,1
524,6
525,7
526,3
527,1
528,6
529,1
530,1
531,4
532,5
533,3
534,2
535,7
536,4
537,3
538,8
539,1
540,3
541,2
542,3
543,7
544,4
545,3
546,3
547,3
548,6
549,7
550,2
551,6
552,6
553,6
554,1
555,4
556,5
557,8
558,2
559,5
560,3
561,7
562,3
563,3
564,5
565,3
566,3
567,4
568,1
569,8
570,8
571,8
572,3
573,6
574,4
575,7
576,7
577,4
578,5
579,10
580,10
581,8
582,1
583,3
584,3
585,7
586,6
587,7
588,1
589,6
590,5
591,6
592,8
593,3
594,7
595,5
596,12
597,4
598,13
599,4
600,6
601,8
602,8
603,12
604,5
605,2
606,6
607,4
608,9
609,16
610,7
611,12
612,8
613,9
614,14
615,8
616,7
617,10
618,9
619,7
620,11
621,3
622,15
623,11
624,11
625,12
626,8
627,15
628,3
629,8
630,15
631,7
632,10
633,8
634,17
635,14
636,9
637,12
638,16
639,11
640,16
641,19
642,18
643,7
644,19
645,16
646,11
647,17
648,18
649,12
650,12
651,16
652,12
653,17
654,16
655,14
656,13
657,22
658,16
659,13
660,19
661,19
662,23
663,16
664,27
665,20
666,11
667,17
668,20
669,18
670,24
671,21
672,17
673,15
674,30
675,24
676,22
677,15
678,20
679,15
680,23
681,19
682,24
683,28
684,27
685,29
686,14
687,27
688,26
689,23
690,32
691,23
692,26
693,26
694,29
695,29
696,27
697,25
698,41
699,20
700,30
701,32
702,44
703,34
704,29
705,38
706,34
707,27
708,34
709,28
710,36
711,26
712,28
713,32
714,30
715,34
716,34
717,38
718,43
719,36
720,23
721,24
722,36
723,26
724,37
725,31
726,28
727,28
728,22
729,24
730,27
731,38
732,30
733,28
734,28
735,41
736,42
737,33
738,32
739,37
740,40
741,32
742,35
743,35
744,51
745,29
746,46
747,28
748,33
749,30
750,36
751,44
752,46
753,40
754,40
755,36
756,37
757,33
758,48
759,30
760,41
761,21
762,42
763,31
764,33
765,32
766,28
767,39
768,42
769,31
770,33
771,28
772,29
773,35
774,27
775,24
776,23
777,19
778,24
779,30
780,26
781,28
782,28
783,26
784,24
785,17
786,23
787,22
788,16
789,21
790,15
791,24
792,13
793,21
794,11
795,10
796,20
797,17
798,14
799,15
800,13
801,9
802,16
803,14
804,17
805,6
806,23
807,9
808,7
809,7
810,10
811,17
812,13
813,6
814,7
815,6
816,4
817,12
818,4
819,5
820,5
821,5
822,8
823,9
824,0
825,8
826,6
827,6
828,7
829,2
830,4
831,4
832,3
833,5
834,2
835,6
836,4
837,7
838,5
839,3
840,11
841,11
842,12
843,6
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
