ADC Channels: 1024,Number of Acquisitions: 2,Preset Time: 400,Save Directory: /Users/nunotaborda/Documents/GitHub/Multichannel-Analyzer/DataAcquisition,Threshold: 150,Live Time: 0,Date: 2023-03-01 08:25:42.015188
0,0
1,2482
2,1983
3,1774
4,1705
5,1710
6,1558
7,1353
8,1427
9,1344
10,1290
11,1212
12,1242
13,1230
14,1116
15,1344
16,949
17,1040
18,1013
19,944
20,990
21,1036
22,1011
23,943
24,1085
25,1098
26,1113
27,1173
28,1241
29,1359
30,1432
31,1461
32,1897
33,1842
34,2026
35,2100
36,2374
37,2701
38,2881
39,2748
40,3525
41,3501
42,3764
43,3836
44,4111
45,4518
46,4342
47,5258
48,4783
49,5105
50,5471
51,5575
52,6462
53,7112
54,7406
55,7205
56,8731
57,8444
58,8343
59,8342
60,9210
61,9002
62,8722
63,9259
64,9155
65,8704
66,8533
67,8023
68,8614
69,8509
70,8291
71,7452
72,8452
73,7821
74,7276
75,7079
76,7322
77,6919
78,6597
79,7444
80,5974
81,6050
82,5774
83,5503
84,5753
85,5612
86,5239
87,4624
88,5374
89,5064
90,4634
91,4496
92,4356
93,4172
94,3882
95,3744
96,4105
97,3681
98,3374
99,3119
100,3223
101,3046
102,2791
103,2520
104,2824
105,2561
106,2376
107,2292
108,2354
109,2105
110,2008
111,2393
112,1760
113,1841
114,1851
115,1663
116,1729
117,1622
118,1593
119,1417
120,1553
121,1538
122,1435
123,1382
124,1321
125,1327
126,1252
127,1309
128,1329
129,1222
130,1236
131,1092
132,1200
133,1125
134,1192
135,1018
136,1165
137,1117
138,1038
139,1014
140,1104
141,1035
142,1029
143,1126
144,1036
145,1041
146,991
147,974
148,1033
149,1029
150,991
151,938
152,1014
153,988
154,955
155,921
156,911
157,988
158,940
159,900
160,1049
161,924
162,931
163,888
164,982
165,983
166,922
167,894
168,948
169,912
170,892
171,855
172,938
173,945
174,872
175,985
176,834
177,893
178,888
179,852
180,929
181,883
182,837
183,805
184,951
185,864
186,850
187,848
188,836
189,870
190,835
191,895
192,878
193,852
194,805
195,786
196,881
197,833
198,868
199,785
200,834
201,787
202,811
203,723
204,847
205,723
206,814
207,871
208,768
209,748
210,801
211,721
212,728
213,766
214,699
215,695
216,745
217,669
218,739
219,688
220,726
221,740
222,663
223,680
224,758
225,695
226,684
227,694
228,687
229,690
230,678
231,650
232,698
233,625
234,646
235,622
236,625
237,633
238,608
239,703
240,609
241,606
242,553
243,611
244,602
245,577
246,575
247,506
248,591
249,547
250,552
251,518
252,568
253,563
254,531
255,503
256,614
257,487
258,546
259,509
260,543
261,533
262,524
263,476
264,487
265,426
266,463
267,457
268,461
269,459
270,478
271,512
272,444
273,490
274,445
275,419
276,446
277,465
278,431
279,424
280,441
281,403
282,450
283,421
284,419
285,410
286,435
287,418
288,400
289,402
290,394
291,390
292,423
293,407
294,376
295,316
296,418
297,411
298,392
299,334
300,413
301,347
302,344
303,405
304,358
305,350
306,379
307,382
308,359
309,327
310,360
311,332
312,360
313,356
314,318
315,342
316,367
317,335
318,364
319,367
320,388
321,362
322,340
323,332
324,330
325,339
326,380
